window_index,udp_pkt_count,udp_pkt_rate,avg_pkt_len,std_pkt_len,unique_src_ips,unique_dst_ports,entropy_src_ip,burst_100ms_max,pps_change,is_udp_flood,score_udp,severity_udp,rank_by_score
2105,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2109,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2119,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2134,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2145,20,20.0,80.9,27.09409529768433,2,4,0.4689955935892812,14,19.0,False,0.0,Normal,57
2146,8,8.0,92.0,0.0,1,1,0.0,4,-12.0,False,0.0,Normal,57
2162,16,16.0,71.0,12.12435565298214,1,2,0.0,10,8.0,False,0.0,Normal,57
2163,4,4.0,92.0,0.0,1,1,0.0,4,-12.0,False,0.0,Normal,57
2164,4,4.0,92.0,0.0,1,1,0.0,4,0.0,False,0.0,Normal,57
2196,78,78.0,100.97435897435898,30.884804312308642,3,16,1.3612504026603247,52,74.0,True,195.0,High,49
2197,50,50.0,122.72,50.077955229821434,3,11,1.4041074513870861,30,-28.0,False,0.0,Normal,57
2198,24,24.0,103.08333333333333,20.25034293262435,4,7,1.650022421648354,10,-26.0,False,0.0,Normal,57
2199,78,78.0,99.76923076923077,26.678966591355127,4,20,1.9168716514161313,28,54.0,False,0.0,Normal,57
2200,118,118.0,104.98305084745763,52.04284138904094,4,31,1.7902296678679717,70,40.0,True,295.0,Critical,35
2204,2,2.0,74.0,0.0,1,1,0.0,2,-116.0,False,0.0,Normal,57
2205,10,10.0,106.8,32.4,3,3,1.5219280948873621,10,8.0,False,0.0,Normal,57
2210,16,16.0,104.0,31.17290490153268,3,4,1.4056390622295665,10,6.0,False,0.0,Normal,57
2224,10,10.0,75.2,13.717142559585797,1,2,0.0,10,-6.0,False,0.0,Normal,57
2225,10,10.0,75.2,13.717142559585797,1,2,0.0,6,0.0,False,0.0,Normal,57
2226,4,4.0,92.0,0.0,1,1,0.0,4,-6.0,False,0.0,Normal,57
2230,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,8.0,False,0.0,Normal,57
2256,28,28.0,146.5,78.27949010710641,3,7,1.2958363892911637,10,16.0,False,0.0,Normal,57
2259,10,10.0,101.8,35.03940638766588,2,3,0.9709505944546686,10,-18.0,False,0.0,Normal,57
2260,2,2.0,99.0,0.0,1,1,0.0,2,-8.0,False,0.0,Normal,57
2274,4,4.0,90.0,0.0,2,2,1.0,4,2.0,False,0.0,Normal,57
2277,8,8.0,95.0,8.0,3,2,1.5,8,4.0,False,0.0,Normal,57
2286,4,4.0,118.0,38.0,2,2,1.0,4,-4.0,False,0.0,Normal,57
2319,12,12.0,111.66666666666667,42.081930669693485,3,3,1.4591479170272448,8,8.0,False,0.0,Normal,57
2361,16,16.0,107.375,24.82406846187788,2,5,1.0,6,4.0,False,0.0,Normal,57
2362,32,32.0,88.625,20.005858516944482,2,9,1.0,16,16.0,False,0.0,Normal,57
2427,52,52.0,109.26923076923077,28.727576797200513,3,9,1.480618302361438,26,20.0,False,0.0,Normal,57
2428,184,184.0,111.1195652173913,50.950069844920414,3,35,1.414027862689752,64,132.0,True,460.0,Critical,9
2429,32,32.0,104.6875,22.82191586501887,2,9,1.0,16,-152.0,False,0.0,Normal,57
2430,32,32.0,105.1875,37.01050315451007,3,8,1.271782221599798,26,0.0,False,0.0,Normal,57
2440,4,4.0,112.0,27.0,2,2,1.0,2,-28.0,False,0.0,Normal,57
2444,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
2447,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2452,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2458,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2478,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2489,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2492,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2499,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2512,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2523,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2534,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2535,4,4.0,243.0,0.0,1,1,0.0,4,3.0,False,0.0,Normal,57
2537,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
2540,24,24.0,149.33333333333334,70.29027117761193,2,7,1.0,24,23.0,False,0.0,Normal,57
2545,1,1.0,342.0,0.0,1,1,0.0,1,-23.0,False,0.0,Normal,57
2557,24,24.0,111.66666666666667,32.73462319250911,2,7,1.0,16,23.0,False,0.0,Normal,57
2559,1,1.0,342.0,0.0,1,1,0.0,1,-23.0,False,0.0,Normal,57
2576,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2579,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2581,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2586,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2592,84,84.0,104.64285714285714,24.85943476024022,2,22,1.0,30,83.0,False,0.0,Normal,57
2593,132,132.0,98.68181818181819,23.801043452367537,2,34,1.0,50,48.0,True,330.0,Critical,28
2597,1,1.0,342.0,0.0,1,1,0.0,1,-131.0,False,0.0,Normal,57
2610,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2613,28,28.0,114.21428571428571,29.9002593668363,2,8,1.0,12,27.0,False,0.0,Normal,57
2615,20,20.0,128.3,61.75119432043399,2,6,1.0,12,-8.0,False,0.0,Normal,57
2697,56,56.0,102.42857142857143,22.05743893213575,3,11,1.4315602842833157,48,36.0,True,140.0,High,56
2698,16,16.0,107.0,20.35313243704762,2,5,1.0,10,-40.0,False,0.0,Normal,57
2699,136,136.0,109.91176470588235,38.67311548856254,2,35,1.0,44,120.0,True,340.0,Critical,26
2700,110,110.0,101.45454545454545,41.66394481467954,2,28,0.9997615248696312,30,-26.0,True,275.0,Critical,39
2701,82,82.0,114.39024390243902,63.28945430930638,3,21,1.1410367900938279,32,-28.0,False,0.0,Normal,57
2702,2,2.0,85.0,0.0,1,1,0.0,2,-80.0,False,0.0,Normal,57
2703,6,6.0,116.33333333333333,33.6386021641143,2,3,0.9182958340544896,6,4.0,False,0.0,Normal,57
2704,16,16.0,108.0,31.906112267087632,3,4,1.4056390622295665,10,10.0,False,0.0,Normal,57
2706,12,12.0,103.33333333333333,27.62647683332463,3,3,1.4591479170272448,12,-4.0,False,0.0,Normal,57
2710,12,12.0,98.66666666666667,19.35343782265971,3,3,1.4591479170272448,6,0.0,False,0.0,Normal,57
2772,8,8.0,89.0,14.0,3,2,1.5,8,-4.0,False,0.0,Normal,57
2777,36,36.0,96.61111111111111,19.416885231642215,2,10,1.0,24,28.0,False,0.0,Normal,57
2789,4,4.0,112.5,27.5,2,2,1.0,4,-32.0,False,0.0,Normal,57
2796,4,4.0,109.0,35.0,2,2,1.0,4,0.0,False,0.0,Normal,57
2823,82,82.0,106.1219512195122,23.93099339712479,2,21,0.9995708393473224,34,78.0,False,0.0,Normal,57
2824,56,56.0,89.46428571428571,19.251126391641055,2,15,1.0,18,-26.0,False,0.0,Normal,57
2825,2,2.0,124.0,0.0,1,1,0.0,2,-54.0,False,0.0,Normal,57
2827,20,20.0,75.2,13.717142559585795,1,2,0.0,10,18.0,False,0.0,Normal,57
2828,4,4.0,92.0,0.0,1,1,0.0,4,-16.0,False,0.0,Normal,57
2840,20,20.0,135.0,98.82509802676645,3,4,1.4854752972273344,12,16.0,False,0.0,Normal,57
2909,20,20.0,135.0,98.82509802676645,3,4,1.4854752972273344,18,0.0,False,0.0,Normal,57
2924,1,1.0,342.0,0.0,1,1,0.0,1,-19.0,False,0.0,Normal,57
2927,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2932,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2938,17,17.0,134.58823529411765,66.11581533991911,4,3,1.6457113704075788,16,16.0,False,0.0,Normal,57
2939,8,8.0,136.25,53.176004927034526,2,2,1.0,4,-9.0,False,0.0,Normal,57
2941,24,24.0,123.5,61.017074113180264,2,2,1.0,12,16.0,False,0.0,Normal,57
2948,1,1.0,342.0,0.0,1,1,0.0,1,-23.0,False,0.0,Normal,57
2967,33,33.0,115.0909090909091,48.0935727050631,4,7,1.6283621207766181,32,32.0,False,0.0,Normal,57
2968,72,72.0,126.11111111111111,75.44047608610887,3,14,1.4262025893247394,16,39.0,False,0.0,Normal,57
2969,181,181.0,105.8342541436464,32.60961350509977,4,35,1.4598685911459877,50,109.0,True,452.5,Critical,10
2970,24,24.0,84.5,21.0535032714273,3,6,1.3250112108241772,22,-157.0,False,0.0,Normal,57
2971,20,20.0,115.4,34.4882588716798,3,4,1.4854752972273344,12,-4.0,False,0.0,Normal,57
2972,1,1.0,342.0,0.0,1,1,0.0,1,-19.0,False,0.0,Normal,57
2975,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2978,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
2979,4,4.0,112.0,27.0,2,2,1.0,4,3.0,False,0.0,Normal,57
2984,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
2998,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3012,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3014,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3017,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3024,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3034,6,6.0,166.0,1.0,1,1,0.0,6,5.0,False,0.0,Normal,57
3036,1,1.0,342.0,0.0,1,1,0.0,1,-5.0,False,0.0,Normal,57
3037,6,6.0,166.0,1.0,1,1,0.0,6,5.0,False,0.0,Normal,57
3040,6,6.0,166.0,1.0,1,1,0.0,6,0.0,False,0.0,Normal,57
3054,40,40.0,102.0,21.97726097583591,2,11,1.0,26,34.0,False,0.0,Normal,57
3056,29,29.0,116.27586206896552,47.860354734282105,3,9,1.1819141738305752,28,-11.0,False,0.0,Normal,57
3057,88,88.0,97.3409090909091,24.108601993534272,2,22,1.0,44,59.0,True,220.0,High,46
3059,1,1.0,342.0,0.0,1,1,0.0,1,-87.0,False,0.0,Normal,57
3061,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3068,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3077,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3091,3,3.0,421.3333333333333,56.09713797413277,2,2,0.9182958340544896,2,2.0,False,0.0,Normal,57
3096,2,2.0,85.0,0.0,1,1,0.0,2,-1.0,False,0.0,Normal,57
3097,22,22.0,112.0,28.022718056475664,3,6,1.3485878960124222,14,20.0,False,0.0,Normal,57
3099,28,28.0,131.28571428571428,60.1538842961813,3,6,1.4315602842833157,20,6.0,False,0.0,Normal,57
3115,14,14.0,80.85714285714286,12.866663141940233,1,2,0.0,7,-14.0,False,0.0,Normal,57
3116,4,4.0,92.0,0.0,1,1,0.0,4,-10.0,False,0.0,Normal,57
3173,4,4.0,109.0,35.0,2,2,1.0,4,0.0,False,0.0,Normal,57
3223,3,3.0,183.0,0.0,1,1,0.0,3,-1.0,False,0.0,Normal,57
3237,44,44.0,94.81818181818181,21.225277305472705,3,9,1.4226754683112182,22,41.0,False,0.0,Normal,57
3239,38,38.0,104.89473684210526,25.009250366176836,3,8,1.3599924922184878,18,-6.0,False,0.0,Normal,57
3240,190,190.0,103.78947368421052,45.303164694113136,3,33,1.4639011238167483,56,152.0,True,475.0,Critical,7
3246,12,12.0,111.66666666666667,42.081930669693485,3,3,1.4591479170272448,8,-178.0,False,0.0,Normal,57
3253,4,4.0,243.0,0.0,1,1,0.0,4,-8.0,False,0.0,Normal,57
3256,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,8.0,False,0.0,Normal,57
3271,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,6,0.0,False,0.0,Normal,57
3286,12,12.0,109.66666666666667,25.460208605237746,2,4,1.0,12,0.0,False,0.0,Normal,57
3287,164,164.0,107.48780487804878,53.556727140581586,2,42,1.0,76,152.0,True,410.0,Critical,15
3290,12,12.0,98.66666666666667,19.35343782265971,3,3,1.4591479170272448,6,-152.0,False,0.0,Normal,57
3292,8,8.0,120.5,33.5,3,2,1.5,6,-4.0,False,0.0,Normal,57
3301,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,4.0,False,0.0,Normal,57
3313,4,4.0,120.5,33.5,2,2,1.0,2,-8.0,False,0.0,Normal,57
3337,4,4.0,109.0,35.0,2,2,1.0,4,0.0,False,0.0,Normal,57
3360,16,16.0,102.5,23.45207879911715,3,4,1.4056390622295665,10,12.0,False,0.0,Normal,57
3361,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,-4.0,False,0.0,Normal,57
3366,3,3.0,87.0,0.0,1,1,0.0,3,-9.0,False,0.0,Normal,57
3404,1,1.0,342.0,0.0,1,1,0.0,1,-2.0,False,0.0,Normal,57
3407,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3410,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3418,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3429,16,16.0,71.0,12.12435565298214,1,2,0.0,10,15.0,False,0.0,Normal,57
3430,8,8.0,92.0,0.0,1,1,0.0,4,-8.0,False,0.0,Normal,57
3433,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
3447,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3449,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3452,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3459,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3467,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3480,4,4.0,92.0,8.0,2,2,1.0,2,3.0,False,0.0,Normal,57
3483,3,3.0,175.33333333333334,117.85113019775793,2,2,0.9182958340544896,2,-1.0,False,0.0,Normal,57
3494,1,1.0,342.0,0.0,1,1,0.0,1,-2.0,False,0.0,Normal,57
3496,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3503,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3507,36,36.0,102.11111111111111,22.815416057493746,3,7,1.4591479170272448,28,35.0,False,0.0,Normal,57
3508,64,64.0,106.6875,23.269397150549473,3,11,1.4772170014624826,26,28.0,False,0.0,Normal,57
3509,104,104.0,107.92307692307692,35.38244140478881,3,20,1.381163558176309,20,40.0,True,260.0,Critical,41
3510,64,64.0,100.71875,30.930602135061967,3,15,1.4153413978136884,36,-40.0,False,0.0,Normal,57
3511,8,8.0,116.25,36.74489760497367,2,3,1.0,8,-56.0,False,0.0,Normal,57
3512,12,12.0,124.0,39.0,2,4,1.0,8,4.0,False,0.0,Normal,57
3515,20,20.0,111.6,34.18830209296741,3,5,1.3609640474436813,10,8.0,False,0.0,Normal,57
3517,60,60.0,118.5,46.80580448334729,2,16,1.0,28,40.0,False,0.0,Normal,57
3518,16,16.0,94.25,27.049722734253674,3,5,1.4056390622295665,6,-44.0,False,0.0,Normal,57
3519,40,40.0,107.4,29.572622474173645,2,11,1.0,12,24.0,False,0.0,Normal,57
3520,62,62.0,88.45161290322581,18.67694578484812,2,15,0.9932338197397066,26,22.0,False,0.0,Normal,57
3521,14,14.0,100.85714285714286,23.41811613399562,2,6,0.863120568566631,14,-48.0,False,0.0,Normal,57
3524,1,1.0,342.0,0.0,1,1,0.0,1,-13.0,False,0.0,Normal,57
3532,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3539,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3541,8,8.0,108.5,32.13642792844283,2,3,1.0,8,7.0,False,0.0,Normal,57
3542,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
3546,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3551,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3557,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3563,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3573,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3577,12,12.0,123.0,57.01754116059373,2,4,1.0,8,11.0,False,0.0,Normal,57
3714,4,4.0,112.5,27.5,2,2,1.0,2,-8.0,False,0.0,Normal,57
3720,3,3.0,160.0,0.0,1,1,0.0,3,-1.0,False,0.0,Normal,57
3721,3,3.0,342.0,0.0,2,2,0.9182958340544896,3,0.0,False,0.0,Normal,57
3748,50,50.0,96.6,19.54072670091877,2,13,0.9988455359952018,24,47.0,False,0.0,Normal,57
3749,122,122.0,109.29508196721312,42.924006146698446,2,32,0.999806132804711,28,72.0,True,305.0,Critical,33
3750,24,24.0,108.33333333333333,22.335820757001272,2,7,1.0,12,-98.0,False,0.0,Normal,57
3751,116,116.0,100.44827586206897,40.253580870394835,2,30,1.0,28,92.0,True,290.0,Critical,36
3777,24,24.0,103.33333333333333,22.669117514559073,3,6,1.3250112108241772,20,-92.0,False,0.0,Normal,57
3778,24,24.0,109.5,24.057223447438815,3,6,1.3250112108241772,24,0.0,False,0.0,Normal,57
3779,246,246.0,108.02439024390245,39.22448700398462,3,42,1.4526090961435085,60,222.0,True,615.0,Critical,3
3780,98,98.0,149.91836734693877,87.48243829237582,3,18,1.480660353701156,42,-148.0,True,245.0,High,43
3781,16,16.0,116.25,36.564155945406426,2,5,1.0,16,-82.0,False,0.0,Normal,57
3789,4,4.0,112.0,27.0,2,2,1.0,4,-12.0,False,0.0,Normal,57
3807,10,10.0,93.4,7.83836717690617,2,3,0.9709505944546686,8,6.0,False,0.0,Normal,57
3808,10,10.0,100.2,22.28362627581068,2,4,0.9709505944546686,8,0.0,False,0.0,Normal,57
3879,4,4.0,109.0,35.0,2,2,1.0,4,-6.0,False,0.0,Normal,57
3884,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
3885,4,4.0,90.0,0.0,2,2,1.0,2,3.0,False,0.0,Normal,57
3887,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
3893,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3907,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3921,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3929,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3932,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3934,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3937,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3941,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3948,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3959,4,4.0,84.0,8.0,2,2,1.0,4,3.0,False,0.0,Normal,57
3965,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
3972,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3974,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
3975,4,4.0,243.0,0.0,1,1,0.0,4,3.0,False,0.0,Normal,57
3977,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
3979,4,4.0,78.5,1.5,1,1,0.0,4,3.0,False,0.0,Normal,57
3980,20,20.0,102.9,17.380736463107656,2,7,0.9709505944546686,16,16.0,False,0.0,Normal,57
3981,6,6.0,105.33333333333333,27.523727137790686,2,2,0.9182958340544896,6,-14.0,False,0.0,Normal,57
3982,83,83.0,98.57831325301204,37.18793705242502,3,23,1.0816122560191845,25,77.0,False,0.0,Normal,57
3984,4,4.0,109.0,35.0,2,2,1.0,4,-79.0,False,0.0,Normal,57
3992,4,4.0,112.0,27.0,2,2,1.0,2,0.0,False,0.0,Normal,57
3994,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
4008,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4012,8,8.0,106.5,37.73923687622737,2,3,1.0,6,7.0,False,0.0,Normal,57
4019,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
4022,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4026,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4031,11,11.0,99.45454545454545,77.80671113419884,2,3,0.4394969869215134,11,10.0,False,0.0,Normal,57
4032,10,10.0,75.2,13.717142559585797,1,2,0.0,6,-1.0,False,0.0,Normal,57
4033,4,4.0,92.0,0.0,1,1,0.0,4,-6.0,False,0.0,Normal,57
4042,8,8.0,106.5,37.73923687622737,2,3,1.0,6,4.0,False,0.0,Normal,57
4044,1,1.0,342.0,0.0,1,1,0.0,1,-7.0,False,0.0,Normal,57
4048,120,120.0,111.68333333333334,40.27840267714476,3,21,1.4591479170272448,54,119.0,True,300.0,Critical,34
4049,60,60.0,101.33333333333333,19.638963539069188,3,13,1.3609640474436813,24,-60.0,False,0.0,Normal,57
4050,120,120.0,103.83333333333333,34.9032790563994,3,25,1.272905595320056,32,60.0,True,300.0,Critical,34
4051,56,56.0,104.25,36.045234477964335,3,15,1.2958363892911637,54,-64.0,True,140.0,High,56
4056,13,13.0,129.3846153846154,73.49676964281488,4,4,1.7381493331928664,8,-43.0,False,0.0,Normal,57
4066,12,12.0,111.66666666666667,42.081930669693485,3,3,1.4591479170272448,8,-1.0,False,0.0,Normal,57
4071,12,12.0,94.33333333333333,16.090024514862893,3,3,1.4591479170272448,10,0.0,False,0.0,Normal,57
4078,8,8.0,95.0,8.0,3,2,1.5,8,-4.0,False,0.0,Normal,57
4081,12,12.0,101.33333333333333,32.00347203386255,3,3,1.4591479170272448,10,4.0,False,0.0,Normal,57
4102,16,16.0,104.25,31.071490147722237,2,5,1.0,6,4.0,False,0.0,Normal,57
4108,20,20.0,128.2,60.72692977584162,3,4,1.4854752972273344,16,4.0,False,0.0,Normal,57
4111,10,10.0,101.8,35.03940638766588,2,3,0.9709505944546686,8,-10.0,False,0.0,Normal,57
4171,20,20.0,112.4,37.88720100508878,3,4,1.4854752972273344,12,10.0,False,0.0,Normal,57
4211,36,36.0,95.22222222222223,21.404972307998275,2,10,1.0,26,16.0,False,0.0,Normal,57
4212,16,16.0,108.0,25.95187854472196,2,5,1.0,8,-20.0,False,0.0,Normal,57
4213,80,80.0,102.725,24.416170359005935,2,21,1.0,46,64.0,True,200.0,High,48
4214,64,64.0,100.6875,48.12836838861255,2,17,1.0,42,-16.0,True,160.0,High,54
4222,4,4.0,112.0,27.0,2,2,1.0,4,-60.0,False,0.0,Normal,57
4228,7,7.0,93.85714285714286,17.414514237338032,2,3,0.863120568566631,7,3.0,False,0.0,Normal,57
4229,3,3.0,75.0,0.0,1,1,0.0,3,-4.0,False,0.0,Normal,57
4235,6,6.0,166.0,1.0,1,1,0.0,6,3.0,False,0.0,Normal,57
4238,6,6.0,166.0,1.0,1,1,0.0,6,0.0,False,0.0,Normal,57
4241,6,6.0,166.0,1.0,1,1,0.0,6,0.0,False,0.0,Normal,57
4291,16,16.0,102.5,23.45207879911715,3,4,1.4056390622295665,14,10.0,False,0.0,Normal,57
4317,36,36.0,103.77777777777777,25.138627991279687,3,7,1.4591479170272448,26,20.0,False,0.0,Normal,57
4318,180,180.0,109.53333333333333,39.639542546973644,3,33,1.433640811100013,64,144.0,True,450.0,Critical,11
4319,124,124.0,98.16129032258064,22.259607239663957,3,25,1.3853145346819704,48,-56.0,True,310.0,Critical,32
4320,28,28.0,80.92857142857143,14.384834701440093,3,6,1.4315602842833157,22,-96.0,False,0.0,Normal,57
4323,4,4.0,90.0,0.0,2,2,1.0,2,-24.0,False,0.0,Normal,57
4364,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
4366,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4373,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4385,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4404,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4409,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4412,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4417,10,10.0,101.8,20.76920797719547,2,3,0.9709505944546686,10,9.0,False,0.0,Normal,57
4418,2,2.0,174.0,0.0,1,1,0.0,2,-8.0,False,0.0,Normal,57
4419,1,1.0,342.0,0.0,1,1,0.0,1,-1.0,False,0.0,Normal,57
4421,4,4.0,109.0,35.0,2,2,1.0,4,3.0,False,0.0,Normal,57
4433,1,1.0,342.0,0.0,1,1,0.0,1,-3.0,False,0.0,Normal,57
4446,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4454,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4457,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4464,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4474,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
4483,1,1.0,342.0,0.0,1,1,0.0,1,0.0,False,0.0,Normal,57
